ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME
"10,169.00",34.00,100.00,12.00,"3,920.88",11/4/2003 0:00,Shipped,4.00,11.00,"2,003.00",Motorcycles,102.00,S32_4485,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna
"10,180.00",22.00,100.00,7.00,"2,514.60",11/11/2003 0:00,Shipped,4.00,11.00,"2,003.00",Motorcycles,102.00,S32_4485,Daedalus Designs Imports,20.16.1555,"184, chaussÇe de Tournai",,Lille,,59000,France,EMEA,RancÇ,Martine
"10,190.00",42.00,85.72,4.00,"3,600.24",11/19/2003 0:00,Shipped,4.00,11.00,"2,003.00",Motorcycles,102.00,S32_4485,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,211.00",37.00,100.00,12.00,"4,040.03",1/15/2004 0:00,Shipped,1.00,1.00,"2,004.00",Motorcycles,102.00,S32_4485,Auto Canal+ Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique
"10,224.00",30.00,100.00,5.00,"3,336.90",2/21/2004 0:00,Shipped,1.00,2.00,"2,004.00",Motorcycles,102.00,S32_4485,Daedalus Designs Imports,20.16.1555,"184, chaussÇe de Tournai",,Lille,,59000,France,EMEA,RancÇ,Martine
"10,237.00",27.00,100.00,5.00,"3,113.64",4/5/2004 0:00,Shipped,2.00,4.00,"2,004.00",Motorcycles,102.00,S32_4485,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA,Frick,Michael
"10,252.00",25.00,100.00,9.00,"2,832.00",5/26/2004 0:00,Shipped,2.00,5.00,"2,004.00",Motorcycles,102.00,S32_4485,Auto Canal+ Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique
"10,264.00",34.00,97.97,7.00,"3,330.98",6/30/2004 0:00,Shipped,2.00,6.00,"2,004.00",Motorcycles,102.00,S32_4485,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri
"10,276.00",38.00,100.00,13.00,"4,304.64",8/2/2004 0:00,Shipped,3.00,8.00,"2,004.00",Motorcycles,102.00,S32_4485,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,NA,Barajas,Miguel
"10,285.00",26.00,100.00,4.00,"2,600.26",8/27/2004 0:00,Shipped,3.00,8.00,"2,004.00",Motorcycles,102.00,S32_4485,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,NA,Hernandez,Marta
"10,299.00",38.00,100.00,7.00,"4,382.16",9/30/2004 0:00,Shipped,3.00,9.00,"2,004.00",Motorcycles,102.00,S32_4485,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti
"10,309.00",50.00,84.70,3.00,"4,235.00",10/15/2004 0:00,Shipped,4.00,10.00,"2,004.00",Motorcycles,102.00,S32_4485,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas
"10,319.00",22.00,100.00,8.00,"2,626.80",11/3/2004 0:00,Shipped,4.00,11.00,"2,004.00",Motorcycles,102.00,S32_4485,Microscale Inc.,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,NA,Kuo,Kee
"10,331.00",32.00,100.00,4.00,"5,026.56",11/17/2004 0:00,Shipped,4.00,11.00,"2,004.00",Motorcycles,102.00,S32_4485,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa
"10,341.00",31.00,71.02,4.00,"2,201.62",11/24/2004 0:00,Shipped,4.00,11.00,"2,004.00",Motorcycles,102.00,S32_4485,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg
"10,355.00",40.00,100.00,5.00,"4,326.80",12/7/2004 0:00,Shipped,4.00,12.00,"2,004.00",Motorcycles,102.00,S32_4485,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,365.00",22.00,100.00,3.00,"3,425.18",1/7/2005 0:00,Shipped,1.00,1.00,"2,005.00",Motorcycles,102.00,S32_4485,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C
"10,375.00",41.00,100.00,15.00,"4,701.88",2/3/2005 0:00,Shipped,1.00,2.00,"2,005.00",Motorcycles,102.00,S32_4485,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine
"10,390.00",45.00,48.98,12.00,"2,204.10",3/4/2005 0:00,Shipped,1.00,3.00,"2,005.00",Motorcycles,102.00,S32_4485,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
"10,403.00",45.00,100.00,5.00,"5,189.40",4/8/2005 0:00,Shipped,2.00,4.00,"2,005.00",Motorcycles,102.00,S32_4485,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth
"10,106.00",39.00,40.15,6.00,"1,565.85",2/17/2003 0:00,Shipped,1.00,2.00,"2,003.00",Vintage Cars,43.00,S50_1341,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni
"10,120.00",49.00,50.62,12.00,"2,480.38",4/29/2003 0:00,Shipped,2.00,4.00,"2,003.00",Vintage Cars,43.00,S50_1341,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter
"10,133.00",27.00,50.19,7.00,"1,355.13",6/27/2003 0:00,Shipped,2.00,6.00,"2,003.00",Vintage Cars,43.00,S50_1341,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,143.00",34.00,36.66,1.00,"1,246.44",8/10/2003 0:00,Shipped,3.00,8.00,"2,003.00",Vintage Cars,43.00,S50_1341,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C
"10,156.00",20.00,41.02,1.00,820.40,10/8/2003 0:00,Shipped,4.00,10.00,"2,003.00",Vintage Cars,43.00,S50_1341,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,168.00",48.00,51.93,13.00,"2,492.64",10/28/2003 0:00,Shipped,4.00,10.00,"2,003.00",Vintage Cars,43.00,S50_1341,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri
"10,199.00",29.00,38.40,1.00,"1,113.60",12/1/2003 0:00,Shipped,4.00,12.00,"2,003.00",Vintage Cars,43.00,S50_1341,West Coast Collectables Co.,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,NA,Thompson,Steve
"10,210.00",43.00,41.02,11.00,"1,763.86",1/12/2004 0:00,Shipped,1.00,1.00,"2,004.00",Vintage Cars,43.00,S50_1341,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka, 530-0003,Japan,Japan,Kentary,Mory
"10,223.00",41.00,46.26,13.00,"1,896.66",2/20/2004 0:00,Shipped,1.00,2.00,"2,004.00",Vintage Cars,43.00,S50_1341,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter
"10,235.00",41.00,35.35,7.00,"1,449.35",4/2/2004 0:00,Shipped,2.00,4.00,"2,004.00",Vintage Cars,43.00,S50_1341,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth
"10,250.00",36.00,51.93,8.00,"1,869.48",5/11/2004 0:00,Shipped,2.00,5.00,"2,004.00",Vintage Cars,43.00,S50_1341,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue
"10,262.00",49.00,37.97,3.00,"1,860.53",6/24/2004 0:00,Cancelled,2.00,6.00,"2,004.00",Vintage Cars,43.00,S50_1341,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,275.00",38.00,45.39,13.00,"1,724.82",7/23/2004 0:00,Shipped,3.00,7.00,"2,004.00",Vintage Cars,43.00,S50_1341,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine
"10,284.00",33.00,51.93,5.00,"1,713.69",8/21/2004 0:00,Shipped,3.00,8.00,"2,004.00",Vintage Cars,43.00,S50_1341,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan
"10,296.00",26.00,48.44,1.00,"1,259.44",9/15/2004 0:00,Shipped,3.00,9.00,"2,004.00",Vintage Cars,43.00,S50_1341,"Bavarian Collectables Imports, Co.", +49 89 61 08 9555,Hansastr. 15,,Munich,,80686,Germany,EMEA,Donnermeyer,Michael
"10,308.00",47.00,43.64,11.00,"2,051.08",10/15/2004 0:00,Shipped,4.00,10.00,"2,004.00",Vintage Cars,43.00,S50_1341,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,NA,Frick,Steve
"10,316.00",34.00,47.57,3.00,"1,617.38",11/1/2004 0:00,Shipped,4.00,11.00,"2,004.00",Vintage Cars,43.00,S50_1341,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen
"10,328.00",34.00,51.93,7.00,"1,765.62",11/12/2004 0:00,Shipped,4.00,11.00,"2,004.00",Vintage Cars,43.00,S50_1341,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni
"10,340.00",40.00,50.62,4.00,"2,024.80",11/24/2004 0:00,Shipped,4.00,11.00,"2,004.00",Vintage Cars,43.00,S50_1341,Enaco Distributors,(93) 203 4555,"Rambla de Catalu§a, 23",,Barcelona,,08022,Spain,EMEA,Saavedra,Eduardo
"10,353.00",40.00,82.21,8.00,"3,288.40",12/4/2004 0:00,Shipped,4.00,12.00,"2,004.00",Vintage Cars,43.00,S50_1341,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,NA,Lewis,Dan
"10,361.00",33.00,82.59,3.00,"2,725.47",12/17/2004 0:00,Shipped,4.00,12.00,"2,004.00",Vintage Cars,43.00,S50_1341,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian
"10,375.00",49.00,65.80,5.00,"3,224.20",2/3/2005 0:00,Shipped,1.00,2.00,"2,005.00",Vintage Cars,43.00,S50_1341,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine
"10,388.00",27.00,100.00,1.00,"3,211.38",3/3/2005 0:00,Shipped,1.00,3.00,"2,005.00",Vintage Cars,43.00,S50_1341,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Violeta
"10,398.00",49.00,36.66,5.00,"1,796.34",3/30/2005 0:00,Shipped,1.00,3.00,"2,005.00",Vintage Cars,43.00,S50_1341,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul
"10,401.00",56.00,35.35,7.00,"1,979.60",4/3/2005 0:00,On Hold,2.00,4.00,"2,005.00",Vintage Cars,43.00,S50_1341,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,NA,Brown,William
"10,416.00",37.00,51.93,8.00,"1,921.41",5/10/2005 0:00,Shipped,2.00,5.00,"2,005.00",Vintage Cars,43.00,S50_1341,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio
"10,104.00",33.00,100.00,7.00,"3,705.24",1/31/2003 0:00,Shipped,1.00,1.00,"2,003.00",Trucks and Buses,115.00,S50_1392,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,115.00",27.00,100.00,3.00,"2,843.91",4/4/2003 0:00,Shipped,2.00,4.00,"2,003.00",Trucks and Buses,115.00,S50_1392,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,NA,Hernandez,Maria
"10,127.00",46.00,100.00,9.00,"6,176.42",6/3/2003 0:00,Shipped,2.00,6.00,"2,003.00",Trucks and Buses,115.00,S50_1392,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff
"10,141.00",44.00,100.00,3.00,"5,500.44",8/1/2003 0:00,Shipped,3.00,8.00,"2,003.00",Trucks and Buses,115.00,S50_1392,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle
"10,151.00",26.00,100.00,1.00,"3,220.10",9/21/2003 0:00,Shipped,3.00,9.00,"2,003.00",Trucks and Buses,115.00,S50_1392,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko
"10,165.00",48.00,94.92,10.00,"4,556.16",10/22/2003 0:00,Shipped,4.00,10.00,"2,003.00",Trucks and Buses,115.00,S50_1392,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,079903,Singapore,Japan,Natividad,Eric
"10,176.00",23.00,100.00,9.00,"3,114.89",11/6/2003 0:00,Shipped,4.00,11.00,"2,003.00",Trucks and Buses,115.00,S50_1392,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio
"10,184.00",45.00,100.00,4.00,"4,948.20",11/14/2003 0:00,Shipped,4.00,11.00,"2,003.00",Trucks and Buses,115.00,S50_1392,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,EMEA,Roel,JosÇ Pedro
"10,195.00",49.00,100.00,4.00,"5,161.17",11/25/2003 0:00,Shipped,4.00,11.00,"2,003.00",Trucks and Buses,115.00,S50_1392,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,NA,Frick,Steve
"10,207.00",28.00,94.92,5.00,"2,657.76",12/9/2003 0:00,Shipped,4.00,12.00,"2,003.00",Trucks and Buses,115.00,S50_1392,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,NA,Franco,Valarie
"10,220.00",37.00,100.00,9.00,"3,983.05",2/12/2004 0:00,Shipped,1.00,2.00,"2,004.00",Trucks and Buses,115.00,S50_1392,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean
"10,230.00",34.00,100.00,7.00,"3,974.94",3/15/2004 0:00,Shipped,1.00,3.00,"2,004.00",Trucks and Buses,115.00,S50_1392,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland
"10,246.00",22.00,100.00,3.00,"2,928.42",5/5/2004 0:00,Shipped,2.00,5.00,"2,004.00",Trucks and Buses,115.00,S50_1392,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,259.00",29.00,100.00,2.00,"3,054.57",6/15/2004 0:00,Shipped,2.00,6.00,"2,004.00",Trucks and Buses,115.00,S50_1392,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,069045,Singapore,APAC,Victorino,Wendy
"10,271.00",34.00,98.39,3.00,"3,345.26",7/20/2004 0:00,Shipped,3.00,7.00,"2,004.00",Trucks and Buses,115.00,S50_1392,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
"10,282.00",38.00,100.00,12.00,"4,310.72",8/20/2004 0:00,Shipped,3.00,8.00,"2,004.00",Trucks and Buses,115.00,S50_1392,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
"10,292.00",41.00,100.00,6.00,"4,983.14",9/8/2004 0:00,Shipped,3.00,9.00,"2,004.00",Trucks and Buses,115.00,S50_1392,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai
"10,305.00",42.00,100.00,3.00,"4,618.32",10/13/2004 0:00,Shipped,4.00,10.00,"2,004.00",Trucks and Buses,115.00,S50_1392,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,NA,Hernandez,Marta
"10,314.00",28.00,100.00,12.00,"3,403.12",10/22/2004 0:00,Shipped,4.00,10.00,"2,004.00",Trucks and Buses,115.00,S50_1392,Heintze Collectables,86 21 3555,Smagsloget 45,,èrhus,,8200,Denmark,EMEA,Ibsen,Palle
"10,325.00",38.00,100.00,4.00,"5,190.42",11/5/2004 0:00,Shipped,4.00,11.00,"2,004.00",Trucks and Buses,115.00,S50_1392,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas
"10,336.00",23.00,100.00,8.00,"3,141.57",11/20/2004 0:00,Shipped,4.00,11.00,"2,004.00",Trucks and Buses,115.00,S50_1392,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie
"10,350.00",31.00,71.40,8.00,"2,213.40",12/2/2004 0:00,Shipped,4.00,12.00,"2,004.00",Trucks and Buses,115.00,S50_1392,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,359.00",46.00,100.00,2.00,"4,896.70",12/15/2004 0:00,Shipped,4.00,12.00,"2,004.00",Trucks and Buses,115.00,S50_1392,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul
"10,371.00",48.00,56.55,10.00,"2,714.40",1/23/2005 0:00,Shipped,1.00,1.00,"2,005.00",Trucks and Buses,115.00,S50_1392,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
"10,383.00",29.00,100.00,13.00,"3,087.05",2/22/2005 0:00,Shipped,1.00,2.00,"2,005.00",Trucks and Buses,115.00,S50_1392,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,395.00",46.00,100.00,4.00,"5,692.96",3/17/2005 0:00,Shipped,1.00,3.00,"2,005.00",Trucks and Buses,115.00,S50_1392,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel
"10,412.00",26.00,100.00,3.00,"3,460.86",5/3/2005 0:00,Shipped,2.00,5.00,"2,005.00",Trucks and Buses,115.00,S50_1392,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,425.00",18.00,100.00,2.00,"1,895.94",5/31/2005 0:00,In Process,2.00,5.00,"2,005.00",Trucks and Buses,115.00,S50_1392,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine
"10,104.00",32.00,53.31,2.00,"1,705.92",1/31/2003 0:00,Shipped,1.00,1.00,"2,003.00",Trains,58.00,S50_1514,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,117.00",21.00,49.21,11.00,"1,033.41",4/16/2003 0:00,Shipped,2.00,4.00,"2,003.00",Trains,58.00,S50_1514,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,079903,Singapore,Japan,Natividad,Eric
"10,127.00",46.00,69.12,4.00,"3,179.52",6/3/2003 0:00,Shipped,2.00,6.00,"2,003.00",Trains,58.00,S50_1514,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff
"10,142.00",42.00,49.79,14.00,"2,091.18",8/8/2003 0:00,Shipped,3.00,8.00,"2,003.00",Trains,58.00,S50_1514,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
"10,153.00",31.00,57.41,13.00,"1,779.71",9/28/2003 0:00,Shipped,3.00,9.00,"2,003.00",Trains,58.00,S50_1514,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,165.00",38.00,66.78,5.00,"2,537.64",10/22/2003 0:00,Shipped,4.00,10.00,"2,003.00",Trains,58.00,S50_1514,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,079903,Singapore,Japan,Natividad,Eric
"10,176.00",38.00,64.44,4.00,"2,448.72",11/6/2003 0:00,Shipped,4.00,11.00,"2,003.00",Trains,58.00,S50_1514,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio
"10,185.00",20.00,48.62,15.00,972.40,11/14/2003 0:00,Shipped,4.00,11.00,"2,003.00",Trains,58.00,S50_1514,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C
"10,196.00",46.00,62.09,7.00,"2,856.14",11/26/2003 0:00,Shipped,4.00,11.00,"2,003.00",Trains,58.00,S50_1514,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,NA,Murphy,Leslie
"10,208.00",30.00,65.61,15.00,"1,968.30",1/2/2004 0:00,Shipped,1.00,1.00,"2,004.00",Trains,58.00,S50_1514,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary
"10,220.00",30.00,68.54,4.00,"2,056.20",2/12/2004 0:00,Shipped,1.00,2.00,"2,004.00",Trains,58.00,S50_1514,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean
"10,230.00",43.00,52.14,2.00,"2,242.02",3/15/2004 0:00,Shipped,1.00,3.00,"2,004.00",Trains,58.00,S50_1514,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland
"10,247.00",49.00,63.85,4.00,"3,128.65",5/5/2004 0:00,Shipped,2.00,5.00,"2,004.00",Trains,58.00,S50_1514,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle
"10,272.00",43.00,56.82,4.00,"2,443.26",7/20/2004 0:00,Shipped,3.00,7.00,"2,004.00",Trains,58.00,S50_1514,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,NA,Yu,Kyung
"10,282.00",37.00,66.78,7.00,"2,470.86",8/20/2004 0:00,Shipped,3.00,8.00,"2,004.00",Trains,58.00,S50_1514,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
"10,292.00",35.00,55.07,1.00,"1,927.45",9/8/2004 0:00,Shipped,3.00,9.00,"2,004.00",Trains,58.00,S50_1514,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai
"10,306.00",34.00,60.34,15.00,"2,051.56",10/14/2004 0:00,Shipped,4.00,10.00,"2,004.00",Trains,58.00,S50_1514,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria
"10,314.00",38.00,61.51,7.00,"2,337.38",10/22/2004 0:00,Shipped,4.00,10.00,"2,004.00",Trains,58.00,S50_1514,Heintze Collectables,86 21 3555,Smagsloget 45,,èrhus,,8200,Denmark,EMEA,Ibsen,Palle
"10,325.00",44.00,100.00,7.00,"5,932.96",11/5/2004 0:00,Shipped,4.00,11.00,"2,004.00",Trains,58.00,S50_1514,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas
"10,337.00",21.00,100.00,6.00,"2,296.77",11/21/2004 0:00,Shipped,4.00,11.00,"2,004.00",Trains,58.00,S50_1514,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,NA,Hernandez,Maria
"10,350.00",44.00,100.00,17.00,"6,490.88",12/2/2004 0:00,Shipped,4.00,12.00,"2,004.00",Trains,58.00,S50_1514,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,359.00",25.00,64.93,4.00,"1,623.25",12/15/2004 0:00,Shipped,4.00,12.00,"2,004.00",Trains,58.00,S50_1514,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul
"10,372.00",24.00,58.58,9.00,"1,405.92",1/26/2005 0:00,Shipped,1.00,1.00,"2,005.00",Trains,58.00,S50_1514,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko
"10,383.00",38.00,60.06,10.00,"2,282.28",2/22/2005 0:00,Shipped,1.00,2.00,"2,005.00",Trains,58.00,S50_1514,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,395.00",45.00,100.00,3.00,"8,977.05",3/17/2005 0:00,Shipped,1.00,3.00,"2,005.00",Trains,58.00,S50_1514,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel
"10,413.00",51.00,63.85,4.00,"3,256.35",5/5/2005 0:00,Shipped,2.00,5.00,"2,005.00",Trains,58.00,S50_1514,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,NA,King,Julie
